"repo","path","stratum","directory","physical_lines","head","document_reference","reference_count","confirmed_partial_source","confirmed_review","verified_scope","reviewed_sha","source_unchanged_since_review","whole_file_complete","behavior_complete"
"core","metrics/metrics_test.go","test_fixture","metrics","137","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","metrics/prometheus.go","primary","metrics","110","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","migration/guards_promises_test.go","test_fixture","migration","37","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","migration/migration.go","primary","migration","257","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","migration/migration_test.go","test_fixture","migration","62","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","migration/promises_test.go","test_fixture","migration","91","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mirror/envelope.go","primary","mirror","194","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","3","False","","","","unknown","unknown","unknown"
"core","mirror/envelope_test.go","test_fixture","mirror","164","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mirror/guards_promises_test.go","test_fixture","mirror","32","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mirror/promises_test.go","test_fixture","mirror","134","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","misc/hash.go","primary","misc","9","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","misc/integer.go","primary","misc","7","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","misc/misc_test.go","test_fixture","misc","28","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/bulk.go","primary","mongo","41","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/client.go","primary","mongo","22","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/collection.go","primary","mongo","73","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/config.go","primary","mongo","27","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/database.go","primary","mongo","16","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/driver/client.go","primary","mongo/driver","108","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/driver/collection.go","primary","mongo/driver","370","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/driver/collection_test.go","test_fixture","mongo/driver","112","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/driver/database.go","primary","mongo/driver","33","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/driver/guards_promises_test.go","test_fixture","mongo/driver","43","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/driver/real_mongo_promises_test.go","test_fixture","mongo/driver","125","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/driver/session.go","primary","mongo/driver","39","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/errors.go","primary","mongo","11","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/index.go","primary","mongo","21","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/mongotest/contract_promises_test.go","test_fixture","mongo/mongotest","57","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/mongotest/guards_promises_test.go","test_fixture","mongo/mongotest","128","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/mongotest/mongotest.go","test_fixture","mongo/mongotest","1698","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/mongotest/mongotest_test.go","test_fixture","mongo/mongotest","375","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","mongo/session.go","primary","mongo","14","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/client.go","primary","nats","41","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","nats/config.go","primary","nats","26","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","nats/driver/assembly.go","primary","nats/driver","70","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/driver/assembly_test.go","test_fixture","nats/driver","27","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/driver/client.go","primary","nats/driver","250","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","2","False","","","","unknown","unknown","unknown"
"core","nats/driver/client_boundary_test.go","test_fixture","nats/driver","60","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/driver/client_promises_test.go","test_fixture","nats/driver","68","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/driver/guards_promises_test.go","test_fixture","nats/driver","93","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/driver/jetstream.go","primary","nats/driver","282","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","4","False","","","","unknown","unknown","unknown"
"core","nats/driver/jetstream_settle_test.go","test_fixture","nats/driver","111","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","nats/driver/jetstream_test.go","test_fixture","nats/driver","171","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","2","False","","","","unknown","unknown","unknown"
"core","nats/driver/options.go","primary","nats/driver","62","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","nats/driver/options_discovered_test.go","test_fixture","nats/driver","34","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/driver/options_test.go","test_fixture","nats/driver","53","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/driver/rpc.go","primary","nats/driver","289","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/driver/rpc_test.go","test_fixture","nats/driver","261","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/driver/subscription.go","primary","nats/driver","22","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/errors.go","primary","nats","32","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/errors_test.go","test_fixture","nats","15","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/jetstream.go","primary","nats","78","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","nats/message.go","primary","nats","30","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/permanent_guards_promises_test.go","test_fixture","nats","22","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/rpc.go","primary","nats","43","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/rpc_test.go","test_fixture","nats","10","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nats/subject.go","primary","nats","81","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/cast.go","primary","nest","241","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","nest/cast_promises_test.go","test_fixture","nest","158","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/cast_test.go","test_fixture","nest","249","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/client.go","primary","nest","324","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","nest/client_test.go","test_fixture","nest","304","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/commit_callback_panic_promises_test.go","test_fixture","nest","52","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/dataengine_compat_test.go","test_fixture","nest","40","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/delayed_shutdown_promises_test.go","test_fixture","nest","63","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","nest/dispatcher.go","primary","nest","621","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","nest/group_lock.go","primary","nest","311","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/group_lock_test.go","test_fixture","nest","393","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/group_transition.go","primary","nest","444","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","nest/group_transition_promises_test.go","test_fixture","nest","67","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/group_transition_test.go","test_fixture","nest","310","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/legacy_engine_test.go","test_fixture","nest","22","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/msg.go","primary","nest","302","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","nest/nest.go","primary","nest","537","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","2","False","","","","unknown","unknown","unknown"
"core","nest/nest_dispatch.go","primary","nest","1093","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","4","False","","","","unknown","unknown","unknown"
"core","nest/nest_test.go","test_fixture","nest","1586","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/persist_change.go","primary","nest","362","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/persist_change_test.go","test_fixture","nest","335","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/pipelined_async_test.go","test_fixture","nest","565","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/pipelined_bench_test.go","test_fixture","nest","130","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/pipelined_commit_test.go","test_fixture","nest","501","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/pipelined_completion.go","primary","nest","307","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","2","False","","","","unknown","unknown","unknown"
"core","nest/production_limits_test.go","test_fixture","nest","53","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/promises_test.go","test_fixture","nest","163","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/remote_access.go","primary","nest","233","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","nest/remote_transaction_test.go","test_fixture","nest","156","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/rollback.go","primary","nest","945","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","5","False","","","","unknown","unknown","unknown"
"core","nest/stats.go","primary","nest","73","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/ticker.go","primary","nest","182","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nest/transaction.go","primary","nest","144","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","2","False","","","","unknown","unknown","unknown"
"core","nestwal/checkpoint.go","primary","nestwal","114","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/codec.go","primary","nestwal","794","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/codec_promises_test.go","test_fixture","nestwal","111","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/codec_v2_test.go","test_fixture","nestwal","171","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/committer.go","primary","nestwal","586","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","2","False","","","","unknown","unknown","unknown"
"core","nestwal/corruption_promises_test.go","test_fixture","nestwal","139","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/crash_test.go","test_fixture","nestwal","157","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/dirsync_unix.go","primary","nestwal","17","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/dirsync_windows.go","primary","nestwal","23","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/effect_inbox.go","primary","nestwal","149","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/effect_inbox_test.go","test_fixture","nestwal","101","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/jetstream_publisher.go","primary","nestwal","52","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/lock_unix.go","primary","nestwal","17","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/lock_windows.go","primary","nestwal","27","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/pipelined_test.go","test_fixture","nestwal","288","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/promises_test.go","test_fixture","nestwal","174","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/remote_codec_test.go","test_fixture","nestwal","87","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/runtime.go","primary","nestwal","60","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/shutdown_deadline_promises_test.go","test_fixture","nestwal","155","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/sync_barrier_promises_test.go","test_fixture","nestwal","70","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/sync_closing_promises_test.go","test_fixture","nestwal","110","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/wal.go","primary","nestwal","1300","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","5","False","","","","unknown","unknown","unknown"
"core","nestwal/wal_benchmark_test.go","test_fixture","nestwal","203","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nestwal/wal_test.go","test_fixture","nestwal","482","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","nettransport/admission_promises_test.go","test_fixture","nettransport","93","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nettransport/atomic_admission_test.go","test_fixture","nettransport","70","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","nettransport/channel.go","primary","nettransport","707","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","3","False","","","","unknown","unknown","unknown"
"core","nettransport/channel_test.go","test_fixture","nettransport","425","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nettransport/control_plane.go","primary","nettransport","57","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nettransport/kcp_transport.go","primary","nettransport","487","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nettransport/protocol_transport_test.go","test_fixture","nettransport","337","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nettransport/quic_transport.go","primary","nettransport","451","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nettransport/sender.go","primary","nettransport","146","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","nettransport/session_state_promises_test.go","test_fixture","nettransport","201","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nettransport/udp_crypto.go","primary","nettransport","145","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","nettransport/udp_transport.go","primary","nettransport","387","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","ownerroute/bus.go","primary","ownerroute","43","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","ownerroute/guards_promises_test.go","test_fixture","ownerroute","45","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","ownerroute/promises_test.go","test_fixture","ownerroute","45","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","ownerroute/route.go","primary","ownerroute","80","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","ownerroute/route_test.go","test_fixture","ownerroute","72","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/cas.go","primary","redis","131","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/cas_promises_test.go","test_fixture","redis","74","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/cas_test.go","test_fixture","redis","112","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/client.go","primary","redis","118","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/config.go","primary","redis","38","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/assembly.go","primary","redis/driver","50","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/assembly_test.go","test_fixture","redis/driver","46","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/client.go","primary","redis/driver","450","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/client_deadline_test.go","test_fixture","redis/driver","32","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/client_export_test.go","test_fixture","redis/driver","34","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/client_promises_test.go","test_fixture","redis/driver","232","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/client_test.go","test_fixture","redis/driver","52","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/lock.go","primary","redis/driver","337","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/lock_integration_test.go","test_fixture","redis/driver","66","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/lock_promises_test.go","test_fixture","redis/driver","155","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/lock_state_test.go","test_fixture","redis/driver","174","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/lock_test.go","test_fixture","redis/driver","176","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/lock_toxic_integration_test.go","test_fixture","redis/driver","215","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/mget_integration_test.go","test_fixture","redis/driver","123","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/pipeline.go","primary","redis/driver","140","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/driver/pubsub.go","primary","redis/driver","60","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/errors.go","primary","redis","11","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/lock.go","primary","redis","36","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/pipeline.go","primary","redis","79","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/pubsub.go","primary","redis","17","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/script.go","primary","redis","10","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","redis/versioned_lock.go","primary","redis","81","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/assemble.go","primary","remoteentity","173","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","3","False","","","","unknown","unknown","unknown"
"core","remoteentity/assemble_admission_promises_test.go","test_fixture","remoteentity","154","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/assembly.go","primary","remoteentity","63","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","remoteentity/backend.go","primary","remoteentity","81","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/batch.go","primary","remoteentity","527","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","5","False","","","","unknown","unknown","unknown"
"core","remoteentity/batch_test.go","test_fixture","remoteentity","721","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/config.go","primary","remoteentity","73","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/finalizer_stop_handoff_promises_test.go","test_fixture","remoteentity","67","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","remoteentity/guards_promises_test.go","test_fixture","remoteentity","159","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/interest.go","primary","remoteentity","201","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","remoteentity/interest_generation_promises_test.go","test_fixture","remoteentity","135","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/interest_generation_seed_promises_test.go","test_fixture","remoteentity","52","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/interest_test.go","test_fixture","remoteentity","154","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/manager.go","primary","remoteentity","291","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/manager_test.go","test_fixture","remoteentity","368","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/marker.go","primary","remoteentity","239","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","remoteentity/marker_epoch_format_promises_test.go","test_fixture","remoteentity","44","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/marker_test.go","test_fixture","remoteentity","163","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/mongo_committer.go","primary","remoteentity","418","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/mongo_committer_test.go","test_fixture","remoteentity","100","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/ownership.go","primary","remoteentity","407","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","7","False","","","","unknown","unknown","unknown"
"core","remoteentity/ownership_mode_indeterminate_promises_test.go","test_fixture","remoteentity","180","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
